Node,Max_RRC
T52LA01X,1213
T52LJ01X,1292
T52LJ02X,73
T52LJ11X,45
T52LJ12X,146
T52LJ13X,10
T52LP01X,245
T52LP7X,500
T52M01X,2356
T52M02X,218
T52MB01X,558
T52MB02X,41
T52MC01X,750
T52MC02X,58
T52MD01X,1609
T52MD02X,240
T52MF01X,409
T52MF02X,28
T52MK01X,900
T52MK02X,43
T52ML01X,693
T52ML02X,58
T52MN01X,3775
T52MN02X,119
T52MQ01X,1253
T52MR01X,1944
T52MR02X,70
T52N01X,487
T52NA01X,271
T52NAX,733
T52NX,815
T52O01X,1649
T52O02X,214
T52OB01X,1300
T52OP01X,642
T52OP01XSC,156
T52P01X,570
T52PX,908
T52Q01X,432
T53K01X,984
T53KK01X,2166
T53KP01X,240
T53KPX,756
T53KQ01X,215
T53L50XMA,1249
T53LP01X,1812
T53LP50XMA,58
T53LQ01X,137
T53LQ4X,357
T53LR01X,307
T53LR7X,785
T53M01X,1560
T53M02X,225
T53MA01X,3468
T53MA50XMA,491
T53MK01X,789
T53MK02X,68
T53ML01X,1163
T53ML02X,91
T53MQ01X,826
T53MR01X,2721
T53MR02X,118
T53NL01X,2938
T53NP01X,185
T53NPX,685
T53O01X,1631
T53OJ01X,869
T53OK01X,2249
T53OP01X,1206
T54K01X,1646
T54KA01X,207
T54KA7X,673
T54KP01X,273
T54KPX,500
T54KQ01X,1186
T54KQX,1661
T54L01X,1030
T54L50XMA,191
T54LA50XMA,5265
T54LP01X,849
T54LPX,1187
T54LQ50XMA,4367
T54LX,1693
T54M01X,2589
T54M02X,185
T54M11X,85
T54M12X,53
T54MA01X,3958
T54MA02X,253
T54MP01X,1379
T54MQ01X,2029
T54MQ02X,209
T54N01X,1458
T54NX,1995
T54O01X,2029
T54O02X,248
T54OP01X,1402
T55J01X,850
T55K01X,2413
T55K02X,91
T55KA01X,590
T55KA4X,661
T55KP01X,813
T55KPX,2217
T55KQ01X,347
T55KQX,575
T55LJ50XMA,2048
T55LP50XMA,7284
T55M01X,982
T55MA01X,1791
T55MC01X,1917
T55MD01X,3136
T55MD02X,165
T55MJ01X,1306
T55MJ02X,93
T55MK01X,1043
T55MK02X,106
T55MQ01X,591
T55MR01X,890
T55MS01X,555
T55NA01X,1269
T55NP7X,663
T55NX,1819
T55O01X,542
T55OB01X,299
T55OBX,590
T55OC01X,834
T55OX,798
T56K01X,1389
T56KA01X,238
T56KA4X,884
T56KB01X,1051
T56LA01X,1463
T56LR01X,213
T56M01X,2427
T56MA01X,771
T56MA50XMA,25
T56MC7X,822
T56MD01XMA,1544
T56MW01X,733
T56N01X,2742
T56O01X,2732
T56O02X,173
T57K01X,1775
T57KJ01X,1402
T57KP01X,989
T57KPX,1994
T57L50XMA,6553
T57M01X,1565
T57MP01X,1106
T57MQ01X,2048
T57MR01X,2322
T57MR02XMA,1276
T57N01XMA,92
T57NX,362
T57O01X,799
T57OA00X,344
T57OA01X,206
T57OA02X,39
T57OX,1230
T5TESX,1
T60K01X,533
T60K7X,1570
T60KJ01X,605
T60KJ4X,1194
T60KL01X,269
T60KLX,791
T60LJ01XMA,1464
T60M01X,3356
T60M02X,250
T60MJ01X,783
T60MJ7X,2069
T60ML01XMA,1585
T60MP01X,1966
T60MP02X,149
T60X50XMA,2921
T61JX,315
T61K01X,1909
T61KP01X,684
T61KPX,851
T61KQ01XMA,1436
T61L01X,1667
T61LA01X,719
T61LA7X,909
T61LP01X,1643
T61M01X,1934
T61MA01X,1134
T61MJ01X,588
T61MJX,1239
T61MQ01X,816
T61N01X,274
T61NX,658
T61O01X,413
T61O02X,34
T61OX,767
T61Q01X,472
T62J01X,243
T62JX,445
T62K01X,1504
T62KJ01X,1373
T62KL01X,1030
T62L01X,120
T62LX,280
T62M01X,1109
T62M02X,72
T62MJ01X,571
T62MK01X,562
T62MQ01X,1066
T62N01X,175
T62N10X,445
T62NX,460
T62Q01X,437
T62S01X,401
T63I01X,936
T63IA01X,344
T63J00X,586
T63J01X,630
T63K01X,1283
T63KB7X,185
T63KJ01X,1507
T63KJ02X,174
T63M01X,840
T63MA7X,177
T63MJ7X,125
T63MP01X,465
T63MR01X,1289
T63MS00X,797
T63MS01X,506
T63MS02X,153
T63MX,1536
T64K01X,842
T64K11X,154
T64K12X,91
T64K13X,49
T64KA7X,132
T64KP01X,594
T64KPX,942
T64M01X,406
T64MA01X,716
T64MB01X,665
T64MC01X,1133
T64MJ01X,221
T64MK01X,254
T64ML01X,657
T64MQ01X,1619
T64MR01X,1089
T64MX,737
T65J01X,647
T65J7X,1501
T65JQ01X,1921
T65JR01X,1367
T65K01X,3691
T65K01XSC,80
T65K10X,786
T65K11X,247
T65KA01X,734
T65KA02X,48
T65KB7X,488
T65KP01X,2365
T65L01X,638
T65M01X,1570
T65MA01X,926
T65MB7X,204
T65MP01X,1244
T65P01X,296
T66J01X,3234
T66JA01X,2495
T66JJ01X,812
T66JQ01X,2493
T66JQ02X,105
T66K01X,3621
T66KB01X,2733
T66KB02X,103
T66KJ01X,1127
T66KP01X,552
T66KQ01X,1241
T66KQ02X,89
T66L01X,1343
T66L50XSC,71
T66L51XSC,22
T66LA01X,1623
T66LA50XMA,132
T66LB01X,2276
T66LB50XMA,613
T66LC01X,2060
T66LC05X,168
T66M01X,1903
T66MA01X,2113
T66O01X,452
T66OX,610
T66SX,1022
T67J01X,568
T67J4X,1396
T67L01X,1415
T67M01X,3873
T67M02X,127
T67MP01X,2301
T67MQ01X,1626
T67N7X,279
T67O01X,808
T67OX,1329
T68JA01X,566
T68JA7X,1102
T68JP01X,1795
T68L01X,1858
T68M01X,787
T68MA01X,910
T68MA02X,70
T68MJ01X,2883
T68O01XMA,1084
T69J01X,2303
T69J02X,180
T69JQ01X,1368
T69L01X,1411
T69LA01X,1518
T69LB01X,1642
T69LK01X,2390
T69M01X,856
T69MP01X,1702
T69MQ01X,534
T69N50XMA,1951
T69O01X,636
T69SX,385
T70J01X,509
T70JA01X,487
T70JA50XSC,253
T70JAX,1182
T70JB01X,728
T70JB7X,1268
T70JJ01X,321
T70JJ11X,218
T70JJX,791
T70JK01X,165
T70JKX,650
T70JX,1149
T70L01X,445
T70LA01X,1711
T70LJ01X,761
T70LK01X,1256
T70LP01X,630
T70N01X,785
T70NJ01X,756
T70NJ50XMA,120
T70NJX,1509
T70NM00X,1142
T70NM01X,370
T70NP01X,625
T70NP7X,1302
T70NX,1843
T71J01X,398
T71JA50XMA,1354
T71JX,741
T71LI01X,1589
T71LI02X,74
T71LM01X,705
T71LN01X,770
T71LP01X,2554
T71N01X,442
T71NJ01X,1717
T71NJ02X,225
T71NX,661
T71T01X,531
T71U01X,895
T71UA01X,598
T72L01X,927
T72LB7X,441
T72LP01X,667
T72LY50XMA,2822
T72NB50XMA,2649
T72NJ01X,353
T72O01X,1096
T72OP01X,498
T72OP7X,1032
T72OX,1324
T72U00X,727
T73K01X,284
T73K7X,540
T73LB01X,648
T73LB7X,1165
T73LC01X,833
T73LD01XMA,1671
T73M01X,619
T73M02X,52
T73MA01X,1230
T73MA02X,113
T73MB02X,128
T73MB03X,1437
T73MB10X,942
T73MB11X,848
T73MC01X,2846
T73MC02X,176
T73MLX,678
T73MQ01X,970
T73MQ02X,178
T73MQ11X,271
T73MR01X,2994
T73MR02X,316
T73MR11X,135
T73N01X,1399
T73N02X,158
T73NJ01X,4293
T73O01X,556
T73O10X,70
T73O11XSC,46
T73P7X,391
T73U01X,982
T74J01X,878
T74K01X,1969
T74KA01X,708
T74KAX,932
T74L01X,1342
T74LA01X,1109
T74LAX,1341
T74LB01X,1041
T74LBX,2095
T74LX,2444
T74M01X,3858
T74M10XSC,106
T74M11XSC,45
T74M12XSC,64
T74M13XSC,45
T74MA01X,941
T74ME50XMA,2778
T74ML50XMA,2043
T74N01X,936
T74N7X,1437
T74NA01X,689
T74NA7X,2488
T74NP50XMA,1697
T74NQ50XMA,1617
T74O01X,523
T74O01XSC,129
T74OA01X,2147
T74OA02X,213
T74OB01X,1388
T74OJ01X,250
T74OR01X,646
T74OS01X,1935
T74Q01X,357
T74S00X,601
T74S01X,217
T75K01X,1623
T75K02X,184
T75KA01X,340
T75KAX,1043
T75KJ01X,832
T75KP01X,895
T75L01X,1860
T75LA50XMA,1909
T75LJ01X,628
T75LJX,1400
T75LQ01X,1583
T75M01X,3489
T75M02X,142
T75MA01X,803
T75MA02X,80
T75MP01X,2807
T75NA00X,1049
T75NA01X,624
T75NJ01X,875
T75NJ7X,891
T75O01X,2027
T75OA01X,2265
T75OJ01X,2408
T75OP01X,992
T75P7X,267
T75T50XMA,293
T76JX,439
T76K50XMA,1908
T76KP01X,457
T76KPX,1043
T76KQ01X,716
T76KQX,1092
T76L01X,538
T76LJ50XMA,3838
T76LX,926
T76MC01X,1713
T76MJ01X,1620
T76MR01X,2086
T76MT01XMA,4244
T76NA7X,472
T76O01X,725
T76OA01X,67
T76OA7X,300
T76OJ01X,717
T76OX,1548
T76S01X,605
T77J7X,187
T77K01X,582
T77K50XMA,1816
T77KJ01X,2215
T77KX,997
T77M01X,2165
T77MA01X,1797
T77MJ01X,1858
T77MK7X,180
T77MP01X,1141
T77O01X,3654
T77OA7X,544
T77S01X,1603
T77T00X,311
T77V01X,1331
T77X01X,171
T77XX,452
T78K01X,1720
T78L01X,1818
T78L02X,170
T78M01X,2553
T78O01X,3090
T79K01X,2137
T79L50XMA,1640
T79LA01X,1548
T79M7X,718
T79MA01X,1372
T79MA02X,162
T79MB01X,1141
T79MB02X,94
T79MO01X,605
T79MO02X,51
T7WW01X,131
T7XX01X,198
T7XXX,577
T80KP01X,965
T80KP11X,227
T80KP12X,163
T80L01X,1057
T80L02X,106
T80MJ01X,1741
T80MK01XMA,2311
T80MK02XMA,1015
T81M01X,1633
T82M01X,325
T82MA01XMA,1183
T82MA02XMA,99
T82MA03XSC,14
T83M01X,2526
T83M02X,298
T83MA01X,1528
T83MP01X,1263
T83MP02X,188
T84M01X,682
T84M02X,52
T84MP01X,565
T85M01X,331
T85M02X,17
T85MA01X,772
T85MA02X,61
T86M01X,1025
T86M02X,81
T86MA01X,657
T86MA02X,48
T86MD01X,405
T86MK01X,1323
T86MK02X,90
T87M01X,593
T87M02X,67
T87MP01X,629
T87MP02X,56
T88M01X,2106
T89M01X,905
T89M03X,294
T89M11X,91
T89M13XSC,107
T89M6X,1148
T89M8X,756
T89M9X,870
T90M01X,1466
T90M50XMA,190
T90MNL01,27
T90MNL02,3
TB03MNL1,111
TB04M01XIB,343
TB0ANL02,172
TB0ANL03,139
TB0ANL04,239
TB0ANL05,128
TB0ANL10,415
TB0BNL1,585
TB0BNL2,643
TB0BNL3,313
TB0C02XIB,129
TB0E01XIB,1093
TB0ENL1,1072
TB0F01XIB,123
TB0G02XIB,375
TB0GNL1,278
TB0GNL2,134
TB0H02XIB,420
TB0I01XIB,69
TB0J01XIB,529
TB0KNL00,42
TB0KNL01,91
TB0KNL02,208
TB0KNL50,6
TB0KNL51,4
TB0MNL01,810
TB0MNL02,1191
TB0MNL03,219
TB0MNL10,479
TB0NNL01,627
TB0NNL02,570
TB0NNL03,571
TB0NNL04,215
TB0NNL05,996
TB0O01XIB,1052
TB0PNL01,849
TB0QNL01,780
TB0QNL02,554
TB0QNL03,766
TB0QNL4,685
TB0TNL1,258
TB0TNL2,455
TB0U01XIB,467
TB0U02XIB,309
TB0XNL1,226
TB0XNL2,300
TB0XNL3,293
TB0ZNL01,512
TB17M01X,712
TB1B01XIB,19
TB1C02XIB,191
TB1D01XIB,487
TB1D02XIB,200
TB1DNL1,279
TB1DNL2,206
TB1DNL3,216
TB1E01XIB,31
TB1G01XIB,96
TB1H01XIB,237
TB1I02XIB,339
TB1J01XIB,135
TB1KNL1,113
TB1L01XIB,263
TB1N02XIB,779
TB1O02XIB,715
TB1P02XIB,491
TB1R01XIB,520
TB1RNL1,497
TB1S01XIB,169
TB1S01XSC,139
TB1S02XIB,573
TB1S03XIB,629
TB1S04XIB,414
TB1S05XIB,1398
TB1U01XIB,316
TB1V01XIB,151
TB1V02XIB,184
TB1V03XIB,479
TB1WNL01,196
TB2BNL1,145
TB2DNL1,20
TB2G01XIB,733
TB2G02XIB,352
TB2INL1,164
TB2J02XIB,420
TB2K01XIB,506
TB2L01XIB,674
TB2L02XIB,241
TB2MNL1,174
TB2NNL1,334
TB2ONL1,111
TB2PNL1,23
TB2Q02XIB,723
TB2QNL1,518
TB2QNL2,267
TB2R01XIB,351
TB2R02XIB,132
TB2S01XIB,611
TB2TNL01,916
TB2U01XIB,1100
TB2VNL00,643
TB2VNL01,352
TB2VNL02,731
TB2VNL03,913
TB2VNL04,173
TB2W01XSC,180
TB2WNL0,282
TB2X01XIB,41
TB2Y01XIB,131
TB2Z01XIB,154
TB3ANL01,960
TB3B01XIB,373
TB3CNL00,6
TB3CNL01,368
TB3DNL01,304
TB3ENL1,147
TB3GNL1,428
TB3HNL1,306
TB3INL1,177
TB3J02XIB,445
TB3KNL01,915
TB3L02XIB,687
TB3MNL3,555
TB3O02XIB,1148
TB3P01XIB,98
TB3QNL1,920
TB3QNL2,777
TB3R01XIB,274
TB3R02XIB,233
TB3R03XIB,323
TB3R04XIB,178
TB3R05XIB,332
TB3R06XIB,174
TB3R09XIB,10
TB3SNL01,158
TB3SNL02,240
TB3UNL1,110
TB3WNL01,252
TB3X01XIB,28
TB3XNL1,25
TB3YNL01,1514
TB3ZNL1,235
TB4B01XIB,92
TB4BNL1,118
TB4C01XIB,188
TB4D01XIB,129
TB4E01XIB,161
TB4FNL1,318
TB4G01XIB,179
TB4H01XIB,117
TB4JNL1,69
TB4KNL1,756
TB4KNL2,783
TB4KNL3,893
TB4KNL4,865
TB4M01XIB,458
TB4M02XIB,366
TB4N01XIB,194
TB4N02XIB,490
TB4ONL1,102
TB4PNL03,116
TB4PNL1,352
TB4PNL2,452
TB4PNL50,4
TB4RNL1,48
TB4S01XIB,101
TB4T01XIB,178
TB4TNL1,161
TB4U01XIB,34
TB4UNL1,43
TB4X01XIB,47
TB4YNL01,306
TB4YNL02,459
TB5A00X,1
TB5A01X,4
TB5AX,11
TB5BNL01,983
TB5CNL1,34
TB5DNL01,911
TB5FNL01,263
TB5GNL1,35
TB5H01XIB,201
TB5I02XIB,269
TB5INL1,142
TB5INL2,152
TB5K01XIB,214
TB5M01XIB,71
TB5NNL01,229
TB5NNL02,116
TB5O01XIB,87
TB5Q02XIB,291
TB5S02XIB,410
TB5T01XIB,137
TB5U01XIB,108
TB5UNL1,95
TB5V02XIB,151
TB6ANL1,66
TB6CNL01,1028
TB6CNL02,395
TB6CNL03,653
TB6DNL01,219
TB6ENL01,304
TB6FNL1,68
TB6GNL01,805
TB6GNL03,28
TB6HNL02,531
TB6INL1,209
TB6JNL1,156
TB6KNL01,277
TB6LNL01,287
TB6PNL01,55
TB6QNL01,843
TB6R01XIB,47
TB6UNL01,343
TB6WNL01,402
TB6WNL02,512
TB6WNL03,625
TB6WNL04,276
TB6XNL01,516
TB6YNL01,250
TB6YNL02,278
TB6YNL03,212
TB6YNL04,145
TB6ZNL01,397
TB6ZNL02,189
TB7CNL01,95
TB7CNL02,112
TB7ENL01,191
TB7ENL02,164
TB7GNL01,109
TB7GNL02,78
TB7GNL03,23
TB7HNL00,53
TB7HNL01,50
TB7INL00,52
TB7JNL00,71
TB7KNL01,654
TB7KNL02,764
TB7KNL03,402
TB7KNL04,254
TB7KNL05,359
TB7KNL06,320
TB7KNL07,171
TB7L01XIB,633
TB7L02XIB,677
TB7L03XIB,55
TB7L04XIB,59
TB7M01XIB,100
TB7M02XIB,66
TB7M03XIB,90
TB7VNL00,6
TB7WNL00,5
TB7XNL00,189
TB8BNL00,80
TB8CNL00,61
TB8DNL00,353
TB8ENL00,466
TB8FNL00,26
TB8GNL00,167
TB8H01XIB,140
TB8H02XIB,169
TB8INL00,12
TB8L01XIB,732
TB8L02XIB,812
TB8NNL01,7
TB8NNL02,7
TB8NNL03,7
TB8NNL04,6
TB8NNL05,7
TB8SNL00,29
TB8TNL00,19
TB8UNL00,72
TB8WNL00,35
TB8XNL00,27
TB8YNL00,38
TB8ZNL00,11
TB9BNL00,82
TB9CNL00,27
TB9DNL00,4
TB9FNL00,24
TB9INL00,29
TB9JNL01,42
TB9KNL01,419
TB9L00XIB,86
TB9L01XIB,99
TB9L02XIB,131
TB9L03XIB,69
TB9L04XIB,91
TB9L05XIB,181
TB9L06XIB,440
TB9L07XIB,344
TB9MNL01,212
TB9MNL02,143
TB9NNL01,304
TB9QNL01,78
TB9RNL00,70
TB9SNL01,26
TB9SNL02,23
TB9XNL01,68
TBA02X,132
TBA04X,115
TBANL00,380
TBANL01,814
TBANL02,680
TBANL03,612
TBANL04,1269
TBANL05,1272
TBANL06,44
TBANL07,589
TBANL08,1005
TBANL09,630
TBANL10,605
TBANL11,148
TBANLG,111
TBANLH,998
TBANLJ,693
TBAONL01,9
TBAONL02,7
TBAPNL01,3
TBAPNL02,2
TBARNL01,22
TBARNL02,22
TBATNL01,11
TBATNL02,10
TBATNL03,13
TBAWNL02,18
TBAXNL01,16
TBAXNL02,20
TBAXNL03,17
TBAXNL04,9
TBAXNL05,12
TBBBNL01,23
TBBE01XIB,163
TBBF01XIB,31
TBBK01XIB,47
TBBLNL01,36
TBBMNL01,50
TBBNL1,3
TBBNL10,12
TBBNL11,6
TBBNL12,27
TBBNL13,23
TBBNL14,14
TBBNL2,12
TBBNL3,6
TBBNL4,8
TBBNL5,5
TBBNL6,11
TBBNL8,11
TBBNL9,6
TBBNNL01,34
TBBPNL01,89
TBBQNL01,17
TBBQNL02,18
TBBQNL03,12
TBBQNL04,12
TBBQNL05,9
TBBQNL06,18
TBBQNL07,21
TBBQNL08,13
TBBQNL09,29
TBBQNL10,15
TBBSNL02,6
TBBSNL03,3
TBBSNL04,3
TBBUNL02,105
TBBUNL03,15
TBBUNL04,6
TBBUNL06,20
TBBUNL07,12
TBBV01XIB,71
TBBWNL01,12
TBBXNL01,14
TBBYNL01,15
TBBYNL02,14
TBBYNL03,30
TBBYNL04,23
TBBZ01XIB,32
TBCC01XIB,221
TBCD01XIB,11
TBCI01XIB,175
TBCJ01XIB,102
TBCK01XIB,139
TBCL01XIB,5
TBCL02XIB,6
TBCL03XIB,2
TBCL04XIB,6
TBCL05XIB,3
TBCL06XIB,3
TBCL07XIB,4
TBCL08XIB,4
TBCL09XIB,4
TBCL10XIB,11
TBCL11XIB,7
TBCL12XIB,6
TBCL13XIB,2
TBCL15XIB,2
TBCL16XIB,6
TBCM01XIB,211
TBCO01XIB,14
TBCO02XIB,24
TBCO03XIB,13
TBCO04XIB,22
TBCO05XIB,17
TBCO06XIB,11
TBCW01XIB,57
TBCW02XIB,40
TBCX01XIB,5
TBCY01XIB,23
TBCY02XIB,14
TBCY03XIB,32
TBCY04XIB,24
TBDA01XIB,130
TBE01XIB,227
TBE04XIB,854
TBE05XIB,243
TBE06XIB,750
TBE07XIB,683
TBE08XIB,459
TBE10XIB,318
TBE11XIB,316
TBE16XIB,546
TBE19XIB,268
TBE21XIB,109
TBENL02,424
TBENL13,233
TBENL14,436
TBENL15,9
TBENL17,484
TBENL18,239
TBJ00X,310
TBJ01X,618
TBJA00X,354
TBM01XIB,37
TBM02XIB,58
TBM03XIB,56
TBM04XIB,21
TBM05XIB,37
TBM06XIB,17
TBM07XIB,96
TBM08XIB,47
TBM09XIB,37
TBM10XIB,51
TBM11XIB,54
TBM12XIB,15
TBM13XIB,13
TBM16XIB,28
TBM19XIB,22
TBM20XIB,9
TBM24XIB,23
TBM25XIB,13
TBM26XIB,5
TBM27XIB,11
TBM28XIB,8
TBM29XIB,7
TBM30XIB,26
TBM31XIB,35
TBM32XIB,17
TBM33XIB,8
TBM34XIB,60
TBM36XIB,26
TBM37XIB,24
TBM38XIB,12
TBM39XIB,10
TBM40XIB,14
TBP00X,571
TBP01X,317
TBR01XIB,1771
TBR02XIB,2378
TBR03XIB,3994
TBR07XIB,1204
TBR08XIB,1220
TBR09XIB,2084
TBR10XIB,2715
TBR11XIB,3441
TBR12XIB,4802
TBS01XIB,2035
TBS02XIB,1325
TBS04XIB,2363
TBS09XIB,361
TBS10XIB,270
TBS11XIB,791
TBS12XIB,716
TBS13XIB,692
TBS14XIB,385
TBS15XIB,1460
TBS16XIB,975
TBT01XIB,1094
TBT02XIB,1674
TBT05XIB,596
TBT06XIB,837
TBT07XIB,1190
TBT08XIB,1567
TCCANL01,23
TCCANL02,13
TCN01XMA,682
TESTFX,1
TESTMX_AWS,4
TESTX_CA,10
TFO00X,568
THU01X,1187
TIJ50XMA,1492
TIVV01X,1137
TIVV02X,218
TIVVX,1922
TJA01X,659
TJA7X,742
TJK01X,537
TJKX,1012
TJL01X,1163
TK01X,588
TKI01X,759
TKI4X,926
TKIA01X,1061
TKIA50XMA,2433
TKIAX,1340
TKM01X,813
TKM02X,31
TKMP01X,570
TKX,1288
TL001X,2111
TL050XMA,404
TLA00X,687
TLA01X,194
TLAB06X,6
TLAB07X,2
TLAB08X,4
TLAB09X,5
TLAB10X,4
TLAB11X,2
TLABD2X,6
TLK50XMA,5984
TLM01X,1923
TLM50XMA,184
TLMJ01X,563
TLN01X,1632
TLN02XMA,310
TLN03XMA,1027
TLNJ01X,973
TLNJ02XMA,75
TLNJ03XMA,102
TM01E01XMA,166
TM01X,1428
TM03G01X,791
TM04G01X,377
TM05G01X,592
TM09R01X,142
TM09W01X,479
TM0A01XMA,1495
TM10E01XMA,246
TM10J01XMA,119
TM11H01X,597
TM11P01XMA,113
TM11X01XMA,95
TM12MX,386
TM12X01XMA,238
TM1B01X,380
TM1R01X,648
TM1S01X,850
TM1TSX,1
TM1V7X,242
TM1Y01X,1013
TM21G01X,1429
TM21L01XMA,89
TM21M01X,240
TM21P01X,849
TM21W01X,920
TM21WW01XMA,292
TM22F50XMA,626
TM22G00X,353
TM22G01X,75
TM22H01X,296
TM22Z01X,368
TM23C01XMA,106
TM23G01X,2291
TM23Q01XMA,138
TM24H01X,878
TM24SX,453
TM25G01X,218
TM25GX,596
TM25K01XMA,92
TM25S01X,235
TM2D01X,290
TM2F01X,531
TM2G01X,1733
TM2H01X,765
TM2S01X,588
TM2V01X,634
TM2X01X,417
TM30K01X,688
TM31M01X,402
TM31P01X,171
TM31W01X,219
TM31Y01XMA,278
TM32C01X,111
TM32G01X,1372
TM32H01X,1524
TM32P01X,408
TM32W01X,135
TM33G01X,548
TM33H01X,596
TM34F01X,189
TM34G00X,481
TM34G01X,112
TM34H01X,998
TM34W01X,397
TM35B01X,317
TM35H01X,1297
TM35V01X,236
TM35W01X,857
TM3E01X,545
TM3G01X,855
TM3R01X,266
TM3V01X,142
TM3VX,191
TM40A01X,475
TM41K01X,101
TM42C01X,149
TM42H01XMA,113
TM42I01X,361
TM42Y01X,227
TM43B01X,330
TM43G01X,360
TM43T01X,433
TM43U01X,472
TM44G01X,124
TM44GX,844
TM44O01X,348
TM44O02XMA,33
TM44Y01X,693
TM45D01XMA,126
TM45G01X,244
TM45H01X,510
TM45I7X,272
TM45N01XMA,70
TM46G01X,275
TM46GX,1215
TM46H01X,813
TM46Q01X,308
TM47G01X,1273
TM47L50XMA,210
TM47Y01XMA,87
TM48G01X,2149
TM48H01X,287
TM48I01X,293
TM48J01XMA,76
TM48U01XMA,217
TM49B01X,673
TM49G01X,799
TM4C01X,209
TM4Y01XMA,278
TM50I01XMA,117
TM50N01XMA,171
TM50X01XMA,225
TM51C01X,812
TM51D01XMA,97
TM51W01X,289
TM52L01X,334
TM52O01XMA,102
TM53K01XMA,77
TM53L01X,131
TM53T01X,382
TM54E01XMA,99
TM56I01X,368
TM56Z01X,530
TM57A01X,434
TM57H01X,419
TM5C01X,252
TM5F01X,908
TM5GX,833
TM5H01X,266
TM5HX,1504
TM5J01XMA,91
TM5K01X,341
TM5P01X,207
TM5R01XMA,155
TM5V01X,1067
TM5W01X,1424
TM60W01X,878
TM61Q01XMA,173
TM61W01X,640
TM61WX,1460
TM62Q01XMA,228
TM63J01XMA,259
TM63P01XMA,263
TM63Q01X,431
TM63QR01XMA,273
TM63R01X,776
TM64J01X,388
TM64JP01XMA,147
TM64Q01X,1014
TM64QL01X,315
TM65Q01X,288
TM65R01XMA,173
TM66E01XMA,118
TM66G01X,354
TM66I01X,749
TM66Q01X,260
TM66R01XMA,71
TM66V50XMA,1189
TM67B01XMA,208
TM67G01XMA,951
TM67P01XMA,50
TM67Q01X,382
TM67R01X,205
TM67S01XMA,300
TM68F01XMA,351
TM68O01XMA,62
TM68P01XMA,261
TM68Q01X,288
TM68QW01XMA,159
TM68R01XMA,51
TM69G01X,778
TM69Q01X,308
TM69R01XMA,87
TM69S01XMA,115
TM69T01XMA,137
TM6B01X,342
TM6G01X,699
TM6H01X,1896
TM6K01X,327
TM6Q01X,732
TM6S01X,489
TM6T01XMA,80
TM6W01X,1090
TM70O01X,415
TM70Q01X,105
TM70R01XMA,91
TM70X01XMA,153
TM71A01X,329
TM71F01XMA,604
TM71G01X,89
TM71Q01X,155
TM72L01XMA,198
TM72P01XMA,201
TM73C01X,510
TM73K01X,112
TM73W01X,111
TM74K01X,142
TM74Q01X,160
TM74S01X,2231
TM76G01X,482
TM76R01XMA,103
TM76V01X,439
TM77D01XMA,79
TM77M01XMA,72
TM77O01XMA,102
TM77P01XMA,70
TM77Q01XMA,188
TM7N01XMA,41
TM7Q01X,314
TM8G01X,2079
TMB01X,1053
TMB02X,106
TMBL01XMA,193
TMC01X,1107
TMC02X,66
TMCG01X,526
TMCPP01X,1012
TMCWW01X,908
TMD01X,1167
TMD02X,181
TMDA01XMA,443
TMDF01XMA,44
TMDK01XMA,55
TMDR01XMA,476
TMDW01X,331
TMDY01X,870
TMFG01X,1248
TMGW01X,127
TMGWX,108
TMHS01X,1330
TMHW01X,286
TMID01X,546
TMK01X,815
TMM01X,1197
TMM02X,103
TMN01X,1351
TMO01X,3396
TMOA01X,706
TMOP01X,774
TMPP01X,784
TMQ01X,829
TMQ02X,74
TMQ11X,95
TMQ12X,72
TMS01X,721
TMS02X,70
TMU01X,1055
TMV01X,649
TMXH01X,1133
TMY01X,750
TMZZ01X,1602
TMZZ02X,94
TN01X,1740
TND01X,1398
TND02X,83
TNOA01XMA,3063
TNOA51XMA,771
TNPX,346
TNR50XMA,3344
TNS01X,797
TOJ01X,128
TOJ4X,208
TOQ01X,538
TOQX,474
TOWW01X,721
TOXX01X,1017
TPX,363
TST01X,396
TTLX,447
V00A10X,197
V00AX,2151
V00CX,1335
V00EX,1288
V00FX,925
V00GX,1242
V00IX,1651
V00JX,699
V00LX,482
V01A01XMA,385
V01BX,2274
V01C03X,277
V01CX,2502
V01D03X,318
V01DX,2609
V01E02X,135
V01EX,504
V01F02X,123
V01FX,552
V01G01XMA,634
V01I00X,295
V01JX,985
V01LX,2550
V01RX,1383
V02A02X,275
V02AX,1133
V02CX,880
V02D03X,90
V02DX,1158
V02E02X,307
V02EX,827
V02FX,1035
V02LX,773
V02V01XSC,141
V02V02X,177
V02V02XSC,195
V02V03XSC,136
V02VX,819
V03C03X,29
V03CX,569
V03F00X,648
V03F02X,169
V03GX,415
V03IX,431
V03J01XMA,627
V03L03X,52
V03LX,1331
V03P02X,2161
V03P03X,1221
V03P04X,111
V03PX,1185
V03R50XMA,955
V04D02XMA,320
V04DX,725
V04E01N,618
V04EX,3692
V04FX,1090
V04GX,893
V04IX,1231
V04P01XSC,149
V04P02X,202
V04PX,233
V05C03X,60
V05CX,739
V05E03X,447
V05EX,2498
V05FX,1767
V05H02X,258
V05HX,1631
V05PX,1103
V05V02X,624
V05VX,1043
V06CX,980
V06D03X,43
V06DX,754
V06EX,615
V06F50XMA,28
V06FX,1235
V06G01XMA,782
